time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-03-24T07:39:35.034Z,38.2392,-118.7617,6.5,0.9,ml,6,247.02,0.202,0.14,nn,nn00627348,2018-03-24T17:25:14.746Z,"33km SSW of Hawthorne, Nevada",earthquake,,3.1,0.65,3,reviewed,nn,nn
2018-03-24T07:34:46.770Z,38.8190002,-122.8123322,2.34,0.89,md,15,73,0.00473,0.02,nc,nc72989476,2018-03-24T07:51:04.530Z,"7km NW of The Geysers, CA",earthquake,0.26,0.64,0.01,4,automatic,nc,nc
2018-03-24T07:30:51.353Z,61.2007,-150.9072,46.3,2,ml,,,,0.62,ak,ak18747513,2018-03-24T07:37:42.252Z,"54km W of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-24T07:27:05.608Z,63.4733,-153.1232,0,1.9,ml,,,,0.46,ak,ak18747510,2018-03-24T07:42:41.272Z,"137km ENE of McGrath, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-24T07:21:44.358Z,37.2019,-117.7773,0,0.6,ml,6,190.56,0.109,0.2022,nn,nn00627346,2018-03-24T17:19:04.613Z,"45km E of Big Pine, California",earthquake,,0,0.45,6,reviewed,nn,nn
2018-03-24T07:19:04.030Z,18.8058338,-155.1873322,10.6,2.26,md,56,270,0.4342,0.28,hv,hv70061151,2018-03-24T07:22:21.350Z,"53km SE of Pahala, Hawaii",earthquake,2.6,3.48,0.15,18,automatic,hv,hv
2018-03-24T07:17:34.233Z,59.9293,-150.4861,48.1,1,ml,,,,0.15,ak,ak18747509,2018-03-24T19:33:08.647Z,"50km ENE of Fritz Creek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-03-24T07:11:42.160Z,38.8076668,-122.774498,1.29,0.75,md,7,114,0.007386,0.02,nc,nc72989471,2018-03-24T07:40:03.466Z,"4km NNW of The Geysers, CA",earthquake,0.56,0.99,0.17,2,automatic,nc,nc
2018-03-24T07:08:14.520Z,32.3621667,-115.3175,7.44,2.1,ml,21,97,0.05814,0.23,ci,ci37899415,2018-03-27T23:53:02.919Z,"12km W of Delta, B.C., MX",earthquake,0.43,0.88,0.148,34,reviewed,ci,ci
2018-03-24T07:06:02.290Z,36.4771,-97.7595,1.8,2.8,mb_lg,,34,0.182,0.12,us,us1000d8il,2018-03-24T17:38:15.609Z,"13km NE of Enid, Oklahoma",earthquake,1.3,2.1,0.062,67,reviewed,us,us
2018-03-24T07:00:36.880Z,38.8429985,-122.8528366,5.1,1.15,md,7,113,0.01269,0.02,nc,nc72989466,2018-03-24T11:05:02.795Z,"11km NW of The Geysers, CA",earthquake,2,3.9,,1,automatic,nc,nc
2018-03-24T06:42:35.703Z,56.178,-153.4313,28.7,2.7,ml,,,,0.56,ak,ak18747503,2018-03-24T19:33:08.057Z,"140km ENE of Chirikof Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-03-24T06:39:38.480Z,56.046,-153.2349,22.39,3.1,ml,,230,0.738,0.94,us,us1000d8iq,2018-03-24T07:21:30.040Z,"151km E of Chirikof Island, Alaska",earthquake,11.7,24.3,0.069,28,reviewed,us,us
2018-03-24T06:37:46.610Z,36.9871674,-121.6493301,3.7,1.34,md,8,71,0.05584,0.05,nc,nc72989456,2018-03-24T10:40:02.657Z,"8km WSW of Gilroy, CA",earthquake,0.32,1.33,0.17,6,automatic,nc,nc
2018-03-24T06:36:33.278Z,39.3965,-117.6927,6.8,1.2,ml,8,181.51,0.341,0.11,nn,nn00627344,2018-03-24T17:12:53.716Z,"54km W of Austin, Nevada",earthquake,,5.1,0.2,2,reviewed,nn,nn
2018-03-24T06:30:24.050Z,33.7591667,-116.9328333,14.13,1.25,ml,62,27,0.0568,0.17,ci,ci37899407,2018-03-27T23:52:51.280Z,"4km SE of San Jacinto, CA",earthquake,0.14,0.3,0.143,42,reviewed,ci,ci
2018-03-24T06:27:13.690Z,46.5246667,-122.4276667,18.27,0.42,ml,7,330,0.227,0.05,uw,uw61357207,2018-03-24T17:58:03.580Z,"12km WSW of Morton, Washington",earthquake,1.63,1.89,0.031,4,reviewed,uw,uw
2018-03-24T06:12:44.930Z,19.3403339,-155.4470062,7.16,2.11,ml,51,47,0.05835,0.26,hv,hv70061131,2018-03-24T06:18:22.570Z,"15km NNE of Pahala, Hawaii",earthquake,0.41,0.91,4.39,4,automatic,hv,hv
2018-03-24T06:11:01.890Z,32.8473333,-117.4701667,15.65,1.31,ml,25,245,0.2097,0.14,ci,ci37899399,2018-03-28T00:10:04.084Z,"18km W of La Jolla, CA",earthquake,0.36,0.47,0.102,13,reviewed,ci,ci
2018-03-24T06:08:33.820Z,55.9912,-153.2917,10,3.2,ml,,217,0.756,0.67,us,us1000d8im,2018-03-24T07:10:57.040Z,"146km E of Chirikof Island, Alaska",earthquake,3.8,1.9,0.06,36,reviewed,us,us
2018-03-24T06:04:32.461Z,56.0642,-153.2343,14,3.8,ml,,,,0.72,ak,ak18747479,2018-03-24T06:23:26.040Z,"151km E of Chirikof Island, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-03-24T06:00:06.598Z,56.1389,-153.3361,25,3.9,ml,,,,0.51,ak,ak18747461,2018-03-24T06:29:01.314Z,"147km ENE of Chirikof Island, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2018-03-24T05:58:16.690Z,19.2243,-68.7841,10,3.55,md,17,239,0.8166,0.83,pr,pr2018083000,2018-03-24T11:27:59.040Z,"41km NE of Miches, Dominican Republic",earthquake,3.08,2.48,0.27,11,reviewed,pr,pr
2018-03-24T05:58:15.490Z,55.9233,-153.201,10,3.4,ml,,221,0.841,0.49,us,us1000d8ij,2018-03-24T07:01:43.040Z,"151km E of Chirikof Island, Alaska",earthquake,6.3,2,0.077,22,reviewed,us,us
2018-03-24T05:54:09.110Z,37.3396667,-118.7628333,9.02,1.03,md,9,192,0.06584,0.02,nc,nc72989451,2018-03-26T20:23:41.575Z,"17km WSW of Round Valley, CA",earthquake,0.55,0.68,0.195,8,reviewed,nc,nc
2018-03-24T05:53:03.470Z,19.4248333,-155.260498,0.38,2.24,ml,14,186,0.001835,0.33,hv,hv70061126,2018-03-24T05:58:44.500Z,"2km WSW of Volcano, Hawaii",earthquake,0.48,0.35,0.28,4,automatic,hv,hv
2018-03-24T05:52:43.442Z,56.1117,-153.3455,25,4.5,ml,,,,0.52,ak,ak18746804,2018-03-24T06:13:48.245Z,"148km ENE of Chirikof Island, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2018-03-24T05:36:43.320Z,33.6635,-116.7683333,11.92,0.49,ml,20,69,0.06557,0.11,ci,ci37899391,2018-03-24T16:33:07.681Z,"10km SSW of Idyllwild, CA",earthquake,0.28,0.42,0.133,13,reviewed,ci,ci
2018-03-24T05:29:23.923Z,38.0476,-116.8987,2.8,1.5,ml,23,149.78,0.257,0.153,nn,nn00627298,2018-03-24T15:46:25.957Z,"29km E of Tonopah, Nevada",earthquake,,5,0.44,10,reviewed,nn,nn
2018-03-24T05:19:45.848Z,62.9095,-151.3007,113.2,1.5,ml,,,,0.25,ak,ak18746800,2018-03-24T05:32:41.542Z,"89km NW of Talkeetna, Alaska",earthquake,,1.8,,,automatic,ak,ak
2018-03-24T05:09:03.910Z,40.4048333,-124.4976667,27.06,2.48,md,16,256,0.1412,0.06,nc,nc72989446,2018-03-30T03:00:03.766Z,"20km WNW of Petrolia, CA",earthquake,0.68,0.34,0.081,16,reviewed,nc,nc
2018-03-24T05:02:38.200Z,33.9828333,-118.17,3.73,1.35,ml,40,46,0.01886,0.23,ci,ci37899383,2018-03-27T23:52:11.224Z,"2km ESE of Maywood, CA",earthquake,0.24,0.3,0.14,27,reviewed,ci,ci
2018-03-24T04:56:43.550Z,40.3015,-121.4285,4.98,2.37,md,21,137,0.1655,0.3,nc,nc72989441,2018-03-26T23:11:03.241Z,"13km ESE of Mineral, CA",earthquake,0.77,4.91,0.273,20,reviewed,nc,nc
2018-03-24T04:48:56.730Z,38.8198318,-122.8438339,1.6,0.99,md,14,76,0.007619,0.04,nc,nc72989436,2018-03-24T05:15:05.590Z,"9km WNW of The Geysers, CA",earthquake,0.26,0.49,0.26,4,automatic,nc,nc
2018-03-24T04:45:22.857Z,58.9745,-153.32,80,2.1,ml,,,,1.43,ak,ak18746798,2018-03-24T04:49:54.099Z,"123km SW of Anchor Point, Alaska",earthquake,,1.8,,,automatic,ak,ak
2018-03-24T04:39:48.880Z,40.4020004,-124.1021652,22.99,1.84,md,8,110,0.02078,0.07,nc,nc72989431,2018-03-24T07:55:02.551Z,"11km S of Rio Dell, CA",earthquake,1.62,2.47,0.26,3,automatic,nc,nc
2018-03-24T04:39:28.220Z,33.4955,-116.7455,10.15,0.23,ml,21,81,0.06572,0.1,ci,ci37899375,2018-03-28T00:09:50.210Z,"9km SW of Anza, CA",earthquake,0.18,0.48,0.101,5,reviewed,ci,ci
2018-03-24T04:03:47.913Z,60.0934,-152.9066,98.8,2,ml,,,,0.53,ak,ak18746788,2018-03-24T04:10:08.135Z,"44km SSW of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2018-03-24T04:02:11.350Z,37.8958321,-122.0773315,12.82,1.09,md,7,131,0.116,0.01,nc,nc72989426,2018-03-24T04:31:02.990Z,"2km SW of Walnut Creek, CA",earthquake,0.44,3.21,0.11,6,automatic,nc,nc
2018-03-24T04:01:33.830Z,37.0808,-117.9289,0,0.8,ml,10,146.57,0.242,0.173,nn,nn00627294,2018-03-24T15:30:52.929Z,"33km ESE of Big Pine, California",earthquake,,7.4,0.27,7,reviewed,nn,nn
2018-03-24T03:51:48.070Z,46.8745,-112.5516667,11.43,-0.25,md,8,105,0.198,0.07,mb,mb80287179,2018-03-26T20:35:50.170Z,"13km SE of Lincoln, Montana",earthquake,0.36,1.2,0.388,2,reviewed,mb,mb
2018-03-24T03:51:08.130Z,34.0098333,-116.7996667,14.02,1.52,ml,59,38,0.02614,0.19,ci,ci37899367,2018-03-24T16:35:02.330Z,"10km N of Cabazon, CA",earthquake,0.19,0.4,0.169,26,reviewed,ci,ci
2018-03-24T03:43:16.200Z,35.3923333,-117.82,10.82,0.99,ml,15,111,0.1264,0.13,ci,ci37899359,2018-03-27T00:20:32.102Z,"17km W of Johannesburg, CA",earthquake,0.31,0.71,0.094,14,reviewed,ci,ci
2018-03-24T03:20:08.060Z,37.6311667,-118.9051667,-0.73,1.47,md,12,80,0.01477,0.06,nc,nc72989416,2018-03-26T22:56:03.169Z,"6km E of Mammoth Lakes, CA",earthquake,0.19,0.23,0.059,6,reviewed,nc,nc
2018-03-24T03:03:40.550Z,-24.046,178.8934,606,4.6,mb,,134,6.318,0.83,us,us1000d8he,2018-03-24T03:22:20.040Z,South of the Fiji Islands,earthquake,13.6,7.9,0.088,38,reviewed,us,us
2018-03-24T02:59:30.107Z,59.9836,-152.4644,62,1.7,ml,,,,0.47,ak,ak18746147,2018-03-24T03:06:22.292Z,"42km WNW of Anchor Point, Alaska",earthquake,,2.7,,,automatic,ak,ak
2018-03-24T02:57:51.410Z,47.0036667,-112.9973333,6.23,0.46,md,13,93,0.061,0.18,mb,mb80287129,2018-03-26T19:45:46.680Z,"24km WNW of Lincoln, Montana",earthquake,0.48,1.24,0.357,6,reviewed,mb,mb
2018-03-24T02:57:48.492Z,38.6468,-118.7754,7.8,0.7,ml,6,245.6,0.199,0.1484,nn,nn00627340,2018-03-24T17:03:39.475Z,"18km NW of Hawthorne, Nevada",earthquake,,8.2,0.4,2,reviewed,nn,nn
2018-03-24T02:54:04.535Z,60.8254,-151.2484,56.7,2.6,ml,,,,0.69,ak,ak18746139,2018-03-24T05:36:14.040Z,"15km N of Nikiski, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-24T02:51:07.580Z,-25.6588,-68.8431,107.69,4.9,mb,,53,0.837,1.33,us,us1000d8h5,2018-03-24T13:47:47.691Z,"144km ENE of Diego de Almagro, Chile",earthquake,6,6,0.052,116,reviewed,us,us
2018-03-24T02:16:50.100Z,46.9906667,-112.9928333,3.44,0.58,md,9,94,0.074,0.04,mb,mb80287184,2018-03-26T20:39:24.160Z,"24km W of Lincoln, Montana",earthquake,0.36,0.65,0.597,3,reviewed,mb,mb
2018-03-24T02:12:03.160Z,33.6845,-116.775,17.47,0.61,ml,34,44,0.05727,0.1,ci,ci37899343,2018-03-27T23:51:50.889Z,"8km SW of Idyllwild, CA",earthquake,0.18,0.27,0.061,10,reviewed,ci,ci
2018-03-24T01:53:35.696Z,60.0959,-140.6914,0,1.9,ml,,,,0.8,ak,ak18745506,2018-03-24T02:00:08.752Z,"81km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-24T01:32:06.560Z,35.7256667,-117.6483333,8.22,1.19,ml,26,61,0.08956,0.15,ci,ci37899335,2018-03-27T23:51:43.454Z,"12km NNE of Ridgecrest, CA",earthquake,0.19,0.53,0.151,12,reviewed,ci,ci
2018-03-24T01:23:57.290Z,33.671,-116.7716667,13.73,1.7,ml,64,24,0.06248,0.19,ci,ci37899327,2018-03-24T16:37:07.300Z,"9km SSW of Idyllwild, CA",earthquake,0.19,0.34,0.275,26,reviewed,ci,ci
2018-03-24T01:22:35.270Z,47.7281667,-121.9496667,22.48,1.18,ml,5,127,0.06481,0.06,uw,uw61357097,2018-03-26T18:40:02.390Z,"3km SSE of Duvall, Washington",earthquake,0.52,0.88,0.138,3,reviewed,uw,uw
2018-03-24T01:20:04.630Z,37.5026667,-118.8336667,-0.57,1.03,md,20,107,0.08728,0.03,nc,nc72989406,2018-03-26T22:29:02.360Z,"15km WSW of Toms Place, CA",earthquake,0.24,31.61,0.242,17,reviewed,nc,nc
2018-03-24T01:03:27.530Z,37.953,-122.013,9,1.19,md,14,156,0.06607,0.03,nc,nc72989401,2018-03-29T02:19:03.150Z,"2km S of Concord, CA",earthquake,0.42,1.32,0.125,10,reviewed,nc,nc
2018-03-24T01:01:43.006Z,61.6973,-146.6853,19.7,1.8,ml,,,,0.78,ak,ak18744873,2018-03-24T01:07:17.460Z,"65km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-24T00:54:34.754Z,62.5291,-150.8123,64.7,1.9,ml,,,,0.52,ak,ak18744653,2018-03-24T01:07:16.964Z,"42km WNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-24T00:48:16.220Z,56.2859,-149.7814,20.07,3.3,ml,,171,2.144,0.84,us,us1000d8ez,2018-03-24T01:09:35.040Z,"231km SE of Kodiak, Alaska",earthquake,7,7.1,0.051,50,reviewed,us,us
2018-03-24T00:45:01.970Z,48.3156667,-121.8775,-0.55,1.34,ml,4,163,0.125,0.05,uw,uw61357087,2018-03-26T18:36:21.570Z,"18km NE of Arlington Heights, Washington",earthquake,0.56,1.23,0.173,5,reviewed,uw,uw
2018-03-24T00:37:18.192Z,60.8577,-151.9761,88.4,1.8,ml,,,,0.65,ak,ak18744645,2018-03-24T00:40:52.899Z,"41km WNW of Nikiski, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-03-24T00:29:30.049Z,63.2441,-151.1824,3.5,2.3,ml,,,,0.85,ak,ak18744641,2018-03-24T00:46:15.466Z,"113km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-24T00:16:39.287Z,60.0658,-140.7877,0,1.7,ml,,,,0.69,ak,ak18744637,2018-03-24T00:24:28.955Z,"82km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-24T00:14:42.220Z,37.5501667,-118.7811667,6.47,0.61,md,12,168,0.05509,0.03,nc,nc72989391,2018-03-26T22:01:03.213Z,"9km W of Toms Place, CA",earthquake,0.54,0.45,0.313,11,reviewed,nc,nc
2018-03-24T00:12:43.637Z,37.0599,-117.9495,5.4,1.6,ml,20,152.75,0.224,0.1429,nn,nn00627283,2018-03-24T15:24:42.409Z,"32km ESE of Big Pine, California",earthquake,,3.9,0.21,11,reviewed,nn,nn
2018-03-23T23:55:50.518Z,63.0863,-151.5059,10.5,1.1,ml,,,,0.53,ak,ak18744652,2018-03-24T00:54:14.900Z,"111km NW of Talkeetna, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-03-23T23:55:36.279Z,63.1885,-152.4208,9.6,1,ml,,,,0.55,ak,ak18744574,2018-03-24T00:59:19.418Z,"152km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-03-23T23:45:12.378Z,61.2564,-149.9203,38.8,1.8,ml,,,,0.69,ak,ak18744002,2018-03-23T23:51:15.016Z,"4km NNW of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-23T23:42:15.490Z,37.5678333,-121.57,8.13,1.2,md,23,70,0.09048,0.06,nc,nc72989381,2018-03-24T02:16:03.233Z,"22km SE of Livermore, CA",earthquake,0.18,0.78,0.209,19,reviewed,nc,nc
2018-03-23T23:36:45.970Z,36.6532,-98.9898,5,2.6,mb_lg,,44,0.231,0.39,us,us1000d8el,2018-03-24T00:31:51.773Z,"30km NE of Mooreland, Oklahoma",earthquake,2,1.8,0.085,36,reviewed,us,us
2018-03-23T23:31:55.380Z,40.7958,17.6208,12.59,4.1,mb,,65,0.969,0.83,us,us1000d8ej,2018-03-25T01:58:51.076Z,"8km NNE of Ostuni, Italy",earthquake,4.8,6.2,0.126,18,reviewed,us,us
2018-03-23T23:26:20.081Z,62.1738,-147.4315,34.4,1.2,ml,,,,0.58,ak,ak18743999,2018-03-23T23:30:21.412Z,"85km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-23T23:20:18.610Z,46.202,-122.1743333,2.49,0.2,ml,5,229,0.01602,0.03,uw,uw61357062,2018-03-26T18:34:44.730Z,"38km NNE of Amboy, Washington",earthquake,1.21,0.87,0.015,4,reviewed,uw,uw
2018-03-23T23:12:52.970Z,33.8936667,-116.857,15.45,0.64,ml,25,66,0.1258,0.13,ci,ci37899319,2018-03-23T23:48:26.178Z,"4km SSE of Banning, CA",earthquake,0.2,0.63,0.068,10,reviewed,ci,ci
2018-03-23T23:10:16.975Z,38.5245,-118.3966,3.8,0.8,ml,5,159.31,0.101,0.041,nn,nn00627282,2018-03-24T19:00:38.909Z,"19km E of Hawthorne, Nevada",earthquake,,4.4,0.07,2,reviewed,nn,nn
2018-03-23T23:09:26.828Z,64.9885,-147.4063,0,1.2,ml,,,,0.5,ak,ak18743937,2018-03-23T23:13:38.210Z,"21km NNE of Badger, Alaska",earthquake,,29.8,,,automatic,ak,ak
2018-03-23T23:01:08.600Z,38.8208351,-122.8551636,2.42,0.56,md,8,119,0.01589,0.02,nc,nc72989376,2018-03-23T23:02:44.128Z,"10km WNW of The Geysers, CA",earthquake,0.63,1.08,0.48,2,automatic,nc,nc
2018-03-23T22:59:28.570Z,43.6078333,-110.7638333,5,1.84,ml,11,90,0.116,0.26,mb,mb80286924,2018-03-26T16:07:43.390Z,"11km NE of Moose Wilson Road, Wyoming",earthquake,0.66,31.61,0.154,10,reviewed,mb,mb
2018-03-23T22:57:23.230Z,33.4558333,-116.4235,8.1,0.71,ml,26,148,0.06741,0.13,ci,ci37899311,2018-03-23T23:13:37.036Z,"23km NNW of Borrego Springs, CA",earthquake,0.31,0.66,0.128,10,reviewed,ci,ci
2018-03-23T22:36:37.503Z,60.0822,-140.7085,8.8,1.5,ml,,,,0.23,ak,ak18743372,2018-03-23T22:41:53.386Z,"81km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-23T22:34:02.510Z,48.2995,-121.8723333,2.76,1.88,ml,14,125,0.1106,0.14,uw,uw61357047,2018-03-23T22:48:46.900Z,"17km NE of Arlington Heights, Washington",earthquake,0.44,0.6,0.071,7,reviewed,uw,uw
2018-03-23T22:23:32.601Z,62.6045,-149.4515,62,1.6,ml,,,,0.7,ak,ak18743371,2018-03-23T22:26:10.915Z,"46km NE of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-03-23T22:19:13.650Z,38.822834,-122.7991638,2.05,1.25,md,21,103,0.008541,0.04,nc,nc72989366,2018-03-24T00:22:02.195Z,"6km NW of The Geysers, CA",earthquake,0.25,0.4,0.11,6,automatic,nc,nc
2018-03-23T22:14:21.956Z,38.5259,-118.4533,7.4,0.4,ml,5,143.79,0.116,0.0531,nn,nn00627363,2018-03-24T19:19:05.644Z,"14km E of Hawthorne, Nevada",earthquake,,10.1,0.35,2,reviewed,nn,nn
2018-03-23T22:04:16.854Z,61.009,-143.4744,8.9,1.1,ml,,,,0.38,ak,ak18743370,2018-03-23T22:08:29.096Z,"76km SE of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-23T21:48:03.010Z,34.1225,-118.5098333,5.8,1.11,ml,21,79,0.04206,0.15,ci,ci37899279,2018-03-23T22:53:09.476Z,"4km SSW of Encino, CA",earthquake,0.25,0.48,0.187,7,reviewed,ci,ci
2018-03-23T21:44:22.899Z,59.4632,-152.8563,100.2,1.6,ml,,,,0.71,ak,ak18743305,2018-03-23T21:48:08.012Z,"67km WSW of Anchor Point, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-03-23T21:42:13.080Z,17.9588,-66.697,10,1.95,md,3,307,0.1237,0.07,pr,pr2018082018,2018-03-24T00:52:06.937Z,"4km SSE of Tallaboa, Puerto Rico",earthquake,1.48,3.5,0.03,2,reviewed,pr,pr
2018-03-23T21:35:50.375Z,63.0411,-149.6506,87.3,1.5,ml,,,,0.37,ak,ak18742740,2018-03-23T21:45:22.037Z,"52km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-23T21:34:47.120Z,33.4851667,-116.4551667,12.16,0.55,ml,24,107,0.04539,0.14,ci,ci37899271,2018-03-23T22:58:44.225Z,"22km ESE of Anza, CA",earthquake,0.24,0.51,0.077,7,reviewed,ci,ci
2018-03-23T21:30:39.900Z,34.1481667,-117.4713333,5.88,0.6,ml,22,75,0.05735,0.11,ci,ci37899263,2018-03-23T21:59:01.120Z,"6km NNW of Fontana, CA",earthquake,0.18,0.6,0.103,6,reviewed,ci,ci
2018-03-23T21:30:34.430Z,37.6663333,-118.8766667,0.21,0.45,md,8,221,0.02577,0.05,nc,nc72989356,2018-03-23T23:28:01.638Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.51,0.4,0.162,8,reviewed,nc,nc
2018-03-23T21:26:46.914Z,60.375,-143.1124,9.3,0.5,ml,,,,0.09,ak,ak18742735,2018-03-23T21:45:22.308Z,"51km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-03-23T21:26:46.270Z,61.1345,-151.4045,69.8,1.9,ml,,,,0.54,ak,ak18742733,2018-03-23T21:40:32.002Z,"49km N of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-23T21:04:57.010Z,18.11,-67.2383,19,1.97,md,3,295,0.1652,0.04,pr,pr2018082017,2018-03-24T00:51:53.705Z,"6km NW of Puerto Real, Puerto Rico",earthquake,1.66,1.72,0.07,3,reviewed,pr,pr
2018-03-23T20:51:27.560Z,45.3456667,-112.2266667,3.94,0.47,md,6,109,0.173,0.05,mb,mb80287194,2018-03-26T20:52:08.820Z,"22km WNW of Virginia City, Montana",earthquake,0.32,6.92,0.355,3,reviewed,mb,mb
2018-03-23T20:51:18.620Z,19.5125,-155.6576667,3.39,2.27,ml,19,68,0.03129,0.1,hv,hv70060771,2018-03-23T21:26:50.500Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.63,0.201,4,reviewed,hv,hv
2018-03-23T20:49:18.450Z,38.8019981,-122.8274994,2.63,0.74,md,12,92,0.006984,0.03,nc,nc72989351,2018-03-23T20:59:02.149Z,"7km WNW of The Geysers, CA",earthquake,0.56,0.73,0.22,2,automatic,nc,nc
2018-03-23T20:44:27.500Z,-24.3394,-179.9776,506.52,4.6,mb,,110,6.814,0.94,us,us1000d8bb,2018-03-25T23:52:28.040Z,South of the Fiji Islands,earthquake,12.7,7,0.066,69,reviewed,us,us
2018-03-23T20:40:24.562Z,61.3223,-149.3416,29.1,1.1,ml,,,,0.35,ak,ak18742672,2018-03-23T20:45:31.366Z,"25km SSE of Knik-Fairview, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-23T20:30:18.968Z,56.5676,-149.7904,76.3,3.1,ml,,,,0.76,ak,ak18742664,2018-03-23T20:36:04.256Z,"208km SE of Kodiak, Alaska",earthquake,,6.1,,,automatic,ak,ak
2018-03-23T20:28:39.290Z,23.887,125.243,23.18,4.8,mb,,98,2.118,1,us,us1000d8at,2018-03-25T23:49:23.040Z,"101km S of Hirara, Japan",earthquake,8.3,6.2,0.053,110,reviewed,us,us
2018-03-23T20:12:33.740Z,45.7771667,-111.8803333,5,-0.51,md,4,138,0.061,0.05,mb,mb80286914,2018-03-23T21:39:04.740Z,"19km ESE of Whitehall, Montana",earthquake,2.7,4.98,,1,reviewed,mb,mb
2018-03-23T20:11:22.750Z,33.4856667,-116.7908333,4.47,0.93,ml,43,33,0.09123,0.14,ci,ci37899247,2018-03-27T23:51:34.216Z,"8km NE of Aguanga, CA",earthquake,0.12,0.31,0.11,23,reviewed,ci,ci
2018-03-23T20:02:49.690Z,19.4053333,-155.2778333,-0.56,0.54,md,12,69,0.007274,0.12,hv,hv70060736,2018-03-23T21:08:22.630Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.42,0.006,3,reviewed,hv,hv
2018-03-23T20:02:16.230Z,13.8497,-91.9485,45.86,4.4,mb,,145,0.714,0.52,us,us1000d89s,2018-03-25T23:57:29.040Z,"49km S of Champerico, Guatemala",earthquake,6.2,9.7,0.069,61,reviewed,us,us
2018-03-23T20:01:49.780Z,47.3361667,-117.8493333,-0.45,2.14,ml,13,135,0.5879,0.6,uw,uw61374431,2018-03-23T20:40:33.000Z,"26km SW of Cheney, Washington",explosion,1.26,31.61,0.111,12,reviewed,uw,uw
2018-03-23T19:50:22.510Z,19.4245,-155.2751667,0.09,0.61,md,17,70,0.002294,0.06,hv,hv70060706,2018-03-23T20:55:23.430Z,"3km W of Volcano, Hawaii",earthquake,0.24,0.18,0.075,4,reviewed,hv,hv
2018-03-23T19:46:36.140Z,45.7655,-111.8946667,4.63,2.89,ml,25,57,0.073,0.17,mb,mb80286904,2018-03-23T21:22:10.467Z,"19km SE of Whitehall, Montana",earthquake,0.36,0.87,0.411,19,reviewed,mb,mb
2018-03-23T19:44:49.850Z,33.7006667,-116.7223333,17.23,0.77,ml,22,53,0.01249,0.22,ci,ci37899239,2018-03-23T20:03:00.422Z,"4km S of Idyllwild, CA",earthquake,0.5,0.64,0.21,23,reviewed,ci,ci
2018-03-23T19:41:34.560Z,19.2161,-64.846,57,3.59,md,12,316,1.4694,0.18,pr,pr2018082016,2018-03-24T00:51:42.402Z,"91km NNW of Road Town, British Virgin Islands",earthquake,2.46,8.41,0.29,10,reviewed,pr,pr
2018-03-23T19:40:54.760Z,18.2891,-66.0668,117,2.84,md,6,329,0.5554,0.42,pr,pr2018082015,2018-03-24T00:51:27.170Z,"4km NW of Bairoa, Puerto Rico",earthquake,6.81,2.95,0.01,3,reviewed,pr,pr
2018-03-23T19:36:10.720Z,43.6148333,-110.7535,5,1.06,ml,7,138,0.109,0.16,mb,mb80286894,2018-03-23T21:28:23.420Z,"12km NE of Moose Wilson Road, Wyoming",earthquake,0.66,31.61,0.248,5,reviewed,mb,mb
